program_id;program_city_group;age_group;gender_group;service_type_id;distance_min;cpr_max;cpr_mean;cpr_median;cpr_std;cpr_min;cpr_region;number_of_clinics_in_progam;clinic_franchise; target ;analysis_urin_avg_max;analysis_urin_avg_mean;analysis_urin_avg_min;airflow_avg_max;airflow_avg_mean;airflow_avg_min;analysis_blood_avg_max;analysis_blood_avg_mean;analysis_blood_avg_min;analysis_copro_avg_max;analysis_copro_avg_mean;analysis_copro_avg_min;anestesy_avg_max;anestesy_avg_mean;anestesy_avg_min;anti_hcv_avg_max;anti_hcv_avg_mean;anti_hcv_avg_min;dent_plomb_avg_max;dent_plomb_avg_mean;dent_plomb_avg_min;dent_remov_avg_max;dent_remov_avg_mean;dent_remov_avg_min;dent_usonic_avg_max;dent_usonic_avg_mean;dent_usonic_avg_min;doctor_visit_avg_max;doctor_visit_avg_mean;doctor_visit_avg_min;massage_avg_max;massage_avg_mean;massage_avg_min;massage_int_avg_max;massage_int_avg_mean;massage_int_avg_min;massage_neck_avg_max;massage_neck_avg_mean;massage_neck_avg_min;usound_ginec_avg_max;usound_ginec_avg_mean;usound_ginec_avg_min;usound_shield_avg_max;usound_shield_avg_mean;usound_shield_avg_min;visit_card_avg_max;visit_card_avg_mean;visit_card_avg_min;visit_dent_avg_max;visit_dent_avg_mean;visit_dent_avg_min;visit_gastr_avg_max;visit_gastr_avg_mean;visit_gastr_avg_min;visit_genic_avg_max;visit_genic_avg_mean;visit_genic_avg_min;visit_lor_avg_max;visit_lor_avg_mean;visit_lor_avg_min;visit_neur_avg_max;visit_neur_avg_mean;visit_neur_avg_min;visit_neuro_avg_max;visit_neuro_avg_mean;visit_neuro_avg_min;visit_oft_avg_max;visit_oft_avg_mean;visit_oft_avg_min;visit_surg_avg_max;visit_surg_avg_mean;visit_surg_avg_min
4131;2;age_group_1;;1;;2,1498125;1,6679185;1,4883475;0,4218215;1,365595;3,1975835;31;; 3,14 ;2,1;1,16577;0,75;;;;3,5;1,121155;0,5;2,75;1,89;0,6;22,5;6,1975;1,25;2,7;2,133335;1,4;;;;;;;;;;14;7,11635;2,814285;5;3,27;1,9;2,5;2,5;2,5;6;3,554;2,25;7,5;6,141665;4;7,5;4,91;1,75;12,5;7,6;6;;;;9,5;7,22111;5,75;12,5;7,33182;3,85;1;6,326925;3,3;9,45;6,1725;5;1,5;6,354165;3,3;12,25;6,87;3,3;1,5;6,466665;3,3
948;2;age_group_1;1;1;;2,86419;1,7466755;1,9628125;0,752517;0,443966;3,1611315;31;; 11,83 ;2,62;1,383845;0,585;;;;2,245;0,999285;0,5;3,575;2,375555;0,6;8,335;5,64;1,225;5,935;2,943125;1,4;;;;;;;;;;1;6,55555;2,95;6,5;4,35;3,25;3;3;3;5,445;3,85715;2,475;7,76;5,721;2,895;6,95;4,929165;1,495;8;7,7;5,25;;;;8;6,141665;3,4;1;6,99278;4,15;8,335;6,199;2,35;7,22;5,11715;1,9;1;8,3625;5;9,35;8,23857;6,42;8;6,611665;5,25
9655;2;age_group_1;;1;;1,6289125;1,794695;1,1784885;0,656;0,4317;3,161835;24;; 11,16 ;2,62;1,35125;0,945;;;;2,245;0,894375;0,5;2,4;1,688335;0,6;4,865;3,27875;2;5,935;2,736;1,4;;;;;;;;;;6,25;4,67642;3,65;4,79;3,596665;3;2,95;2,95;2,95;2,955;2,318335;1,5;6,75;5,8675;5;4,895;4,71;3,5;6;5,457;5;;;;7,5;5,2375;3,5;6;4,784;3,3;6;4,659375;3,15;5,5;3,94285;2,75;6;4,762145;3,5;6;4,92;3,85;6;4,754165;3,3
9655;2;age_group_1;;2;;2,759895;2,759895;2,759895;;2,759895;4,18184;8;; 0,44 ;;;;;;;;;;;;;;;;;;;19,25;15,8225;12,5;22,5;15,525;4,875;1,41;0,97;0,5;;;;;;;;;;;;;;;;;;;;;;5,515;3,375;1,75;;;;;;;;;;;;;;;;;;;;;
4266;2;age_group_1;;1;452354,18;1,6289125;1,6289125;1,6289125;;1,6289125;3,15563;23;; 9,76 ;2,1;1,237725;0,825;;;;1,2;0,7735;0,475;2,5;2,15;1,325;4,25;2,31;0,8;3,55;2,32;1,5;;;;;;;;;;8,9125;5,397985;2,75;3;2,2375;1,175;1,9;1,9;1,9;1,5;1,5;1,5;7,5;4,45;2,925;4,375;3,395835;2,5;6;5,5;5;;;;8,125;5,65;4,4;12,5;5,875;3,25;15;7,445;3,275;6,25;4,7375;3,2;8,125;6,9625;4,825;7,5;6,133335;4,3;8,125;6,35;5,5
4266;2;age_group_1;;2;451515,771;4,8251;3,619887;3,1434285;1,3615;2,913722;4,142144;16;; 7,80 ;;;;15;5,268335;0,33;;;;;;;;;;;;;11,65;7,87125;5,135;27;16,139165;4,71;0,88;0,516;0,265;;;;;;;;;;;;;;;;;;;;;;2,85;1,49835;0,75;;;;;;;;;;;;;;;;;;;;;
4266;2;age_group_1;1;1;452354,18;1,48685;1,278674;1,3443155;0,217873;0,935278;3,279195;23;; 8,47 ;2,1;1,237725;0,825;;;;1,2;0,7735;0,475;2,5;2,15;1,325;4,25;2,31;0,8;3,55;2,32;1,5;;;;;;;;;;8,9125;5,397985;2,75;3;2,2375;1,175;1,9;1,9;1,9;1,5;1,5;1,5;7,5;4,45;2,925;4,375;3,395835;2,5;6;5,5;5;;;;8,125;5,65;4,4;12,5;5,875;3,25;15;7,445;3,275;6,25;4,7375;3,2;8,125;6,9625;4,825;7,5;6,133335;4,3;8,125;6,35;5,5
4266;2;age_group_1;1;2;451515,771;4,7544395;3,622851;3,38521;1,319875;2,7335935;3,765821;16;; 98,42 ;;;;15;5,268335;0,33;;;;;;;;;;;;;11,65;7,87125;5,135;27;16,139165;4,71;0,88;0,516;0,265;;;;;;;;;;;;;;;;;;;;;;2,85;1,49835;0,75;;;;;;;;;;;;;;;;;;;;;
416;2;age_group_1;1;1;46672,128;1,48685;1,278674;1,3443155;0,217873;0,935278;3,279195;23;; 17,23 ;2,1;1,237725;0,825;;;;1,2;0,7735;0,475;2,5;2,15;1,325;4,25;2,31;0,8;3,55;2,32;1,5;;;;;;;;;;8,9125;5,397985;2,75;3;2,2375;1,175;1,9;1,9;1,9;1,5;1,5;1,5;7,5;4,45;2,925;4,375;3,395835;2,5;6;5,5;5;;;;8,125;5,65;4,4;12,5;5,875;3,25;15;7,445;3,275;6,25;4,7375;3,2;8,125;6,9625;4,825;7,5;6,133335;4,3;8,125;6,35;5,5
416;2;age_group_1;1;2;46591,373;4,7544395;3,622851;3,38521;1,319875;2,7335935;3,765821;16;; 25,51 ;;;;15;5,268335;0,33;;;;;;;;;;;;;11,65;7,87125;5,135;27;16,139165;4,71;0,88;0,516;0,265;;;;;;;;;;;;;;;;;;;;;;2,85;1,49835;0,75;;;;;;;;;;;;;;;;;;;;;
416;2;age_group_1;;1;46672,128;1,6289125;1,6289125;1,6289125;;1,6289125;3,15563;23;; 6,96 ;2,1;1,237725;0,825;;;;1,2;0,7735;0,475;2,5;2,15;1,325;4,25;2,31;0,8;3,55;2,32;1,5;;;;;;;;;;8,9125;5,397985;2,75;3;2,2375;1,175;1,9;1,9;1,9;1,5;1,5;1,5;7,5;4,45;2,925;4,375;3,395835;2,5;6;5,5;5;;;;8,125;5,65;4,4;12,5;5,875;3,25;15;7,445;3,275;6,25;4,7375;3,2;8,125;6,9625;4,825;7,5;6,133335;4,3;8,125;6,35;5,5
416;2;age_group_1;;2;46591,373;4,8251;3,619887;3,1434285;1,3615;2,913722;4,142144;16;; 19,23 ;;;;15;5,268335;0,33;;;;;;;;;;;;;11,65;7,87125;5,135;27;16,139165;4,71;0,88;0,516;0,265;;;;;;;;;;;;;;;;;;;;;;2,85;1,49835;0,75;;;;;;;;;;;;;;;;;;;;;
9464;2;age_group_1;;2;;;;;;;4,1831545;8;; 1,46 ;;;;;;;;;;;;;;;;;;;2,5;13,775;7,5;17,5;15,1125;12,725;0,875;0,778335;0,6;;;;;;;;;;;;;;;;;;;;;;16,5;9,65;2,8;;;;;;;;;;;;;;;;;;;;;
9596;2;age_group_1;;2;;;;;;;4,131695;8;; 12,88 ;;;;;;;;;;;;;;;;;;;;;;19,25;14,625;1;;;;;;;;;;;;;;;;;;;;;;;;;7,5;4,483335;2,75;;;;;;;;;;;;;;;;;;;;;
958;;age_group_1;;1;;6,1343845;3,141984;2,926925;1,1939945;0,4317;3,93384;172;1; 12,73 ;33;2,52956;0,54;;;;28,25;2,7685;0,5;7,35;2,7645;0,6;16,8;5,17367;1,85;25,75;3,312;1,25;;;;;;;;;;36,33525;9,18585;4,175635;2,9815;7,6242;2,1;23,73;5,928225;2,75;17,31375;6,399815;1,5;29,2;1,91391;4,675;22,5;8,45895;3,85;41,25;9,52735;4,5;;;;39,69;9,52424;4;39,69;1,285;4;39,69;9,612;4;34,93125;7,93685;2,85;49,9;9,614195;4,75;42,35;1,79145;4,645;39,69;9,155265;4
958;;age_group_1;;2;;8,63455;4,6546545;4,627127;1,6681475;2,212645;4,379435;15;1; 21,37 ;;;;22,5;1,844375;0,55;;;;;;;;;;;;;36,85;18,52735;5;8,5;25,73;5;22,5;1,61491;0,6;;;;;;;;;;;;;;;;;;;;;;32,75;5,82835;0,57;;;;;;;;;;;;;;;;;;;;;
958;;age_group_1;1;1;;6,611755;3,315423;3,23298;1,134383;0,443966;4,269615;172;1; 158,43 ;33;2,52956;0,54;;;;28,25;2,7685;0,5;7,35;2,7645;0,6;16,8;5,17367;1,85;25,75;3,312;1,25;;;;;;;;;;36,33525;9,18585;4,175635;2,9815;7,6242;2,1;23,73;5,928225;2,75;17,31375;6,399815;1,5;29,2;1,91391;4,675;22,5;8,45895;3,85;41,25;9,52735;4,5;;;;39,69;9,52424;4;39,69;1,285;4;39,69;9,612;4;34,93125;7,93685;2,85;49,9;9,614195;4,75;42,35;1,79145;4,645;39,69;9,155265;4
958;;age_group_1;1;2;;9,291;4,2439;4,41763;1,61291;1,53768;4,988935;15;1; 47,87 ;;;;22,5;1,844375;0,55;;;;;;;;;;;;;36,85;18,52735;5;8,5;25,73;5;22,5;1,61491;0,6;;;;;;;;;;;;;;;;;;;;;;32,75;5,82835;0,57;;;;;;;;;;;;;;;;;;;;;
9731;1;age_group_1;;1;;5,324715;2,622545;1,926865;1,59165;0,4317;3,2184945;16;; 28,65 ;56,6;2,44226;0,6;;;;12,1;1,614595;0,55;5,1425;2,5665;0,95;1;3,68846;1,65;6,68525;2,614885;0,85;;;;;;;;;;21,975;7,586845;3,57895;15,1;5,2455;2,3;9,95;4,38816;1,53;9,6;4,79615;2,16;24;8,717385;4,85;18,2;7,97685;3;19,5;8,148645;3,45;;;;19,5;8,34695;3,45;34;9,1593;3,45;19,5;7,96931;3,45;19,5;7,2138;3,45;22,75;8,23387;3,45;19,5;8,274815;3,45;19,5;8,1551;3,45
961;2;age_group_1;1;1;;0,443966;0,443966;0,443966;;0,443966;3,289491;7;; 61,97 ;2,62;1,688335;0,945;;;;2,245;2,245;2,245;1,92;1,92;1,92;;;;5,935;5,935;5,935;;;;;;;;;;6;4,583335;3,45;3,5;3,5;3,5;;;;3,5;3,5;3,5;7;7;7;5;5;5;;;;;;;;;;4,8;4,333335;3,45;7;5,5;4;;;;;;;;;;3,85;3,85;3,85
961;2;age_group_1;1;2;;;;;;;3,7664745;4;; 99,51 ;;;;1;1;1;;;;;;;;;;;;;1;1;1;12,5;12,5;12,5;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7391;2;age_group_1;;1;313662,27;;;;;;3,211632;16;; 9,20 ;1,87;1,383335;1,8;;;;0,66;0,545;0,34;3,325;2,216665;1,25;2,325;1,831665;1,5;1,53;1,53;1,53;;;;;;;;;;6,25;5,4518;3,895;2;2;2;4,16;4,16;4,16;3,625;2,9375;2,25;5,835;5,4175;5;5,75;5,975;4,445;6,5;5,7725;5;;;;6,25;5,291665;4,625;7,975;6,34;3,895;6,8;5,9175;5;5,8;5,336665;4,75;7,65;6,411;5;9;5,5675;3,895;6,475;5,42875;4,45
7391;2;age_group_1;;2;3138395,878;;;;;;4,131695;8;; 26,83 ;;;;;;;;;;;;;;;;;;;15,51;15,51;15,51;9,68;8,59;7,5;0,7;0,566665;0,45;;;;;;;;;;;;;;;;;;;;;;2,5;1,485;1;;;;;;;;;;;;;;;;;;;;;
5742;2;age_group_1;1;1;113,515;2,594685;1,556312;1,499395;0,54125;1,6445;3,293395;39;; 32,77 ;1,71;1,14555;0,66;;;;3,315;1,9445;0,3;2,35;1,785625;1,2;4,25;2,78335;1,75;2,1;1,46611;0,99;;;;;;;;;;9,5;7,1336;4,5;3,75;3,3125;3;5,5;4,833335;4;4,28;3,38335;1,5;6,75;6,224;5,5;8,5;6,53889;3,5;1,435;8,17577;6;;;;1,7;7,736665;5;1,7;7,8;6;1,7;7,7625;6;9,95;6,877;5,5;9,9;8,4375;6;11;8,1875;5;9,5;7,672915;5,5
5742;2;age_group_1;1;2;835,89;5,32625;3,493795;3,13921;0,929597;2,799111;3,79287;23;; 14,93 ;;;;0,5;0,3875;0,275;;;;;;;;;;;;;17;11,17145;2,75;23,1;16,783335;7,8;0,95;0,597145;0,22;;;;;;;;;;;;;;;;;;;;;;6,25;2,78125;1,5;;;;;;;;;;;;;;;;;;;;;
5742;2;age_group_1;;1;113,515;2,17355;1,6391695;1,5717275;0,33957;1,358695;3,132999;39;; 2,26 ;1,71;1,14555;0,66;;;;3,315;1,9445;0,3;2,35;1,785625;1,2;4,25;2,78335;1,75;2,1;1,46611;0,99;;;;;;;;;;9,5;7,1336;4,5;3,75;3,3125;3;5,5;4,833335;4;4,28;3,38335;1,5;6,75;6,224;5,5;8,5;6,53889;3,5;1,435;8,17577;6;;;;1,7;7,736665;5;1,7;7,8;6;1,7;7,7625;6;9,95;6,877;5,5;9,9;8,4375;6;11;8,1875;5;9,5;7,672915;5,5
5742;2;age_group_1;;2;835,89;4,94875;3,5569;3,155774;0,991869;2,785921;4,16375;23;; 9,99 ;;;;0,5;0,3875;0,275;;;;;;;;;;;;;17;11,17145;2,75;23,1;16,783335;7,8;0,95;0,597145;0,22;;;;;;;;;;;;;;;;;;;;;;6,25;2,78125;1,5;;;;;;;;;;;;;;;;;;;;;
965;2;age_group_1;;2;;;;;;;4,8945;11;; 12,11 ;;;;0,45;0,45;0,45;;;;;;;;;;;;;1,75;1,75;1,75;17,5;9,666665;5,5;1;0,65;0,3;;;;;;;;;;;;;;;;;;;;;;2,5;2,5;2,5;;;;;;;;;;;;;;;;;;;;;
9414;2;age_group_1;;1;;1,6289125;1,299595;1,299595;0,84747;0,4317;3,21596;15;; 16,83 ;2,62;1,294165;0,65;;;;2,245;0,86835;0,25;1,92;1,685;1,4;4,25;2,8225;1,395;5,935;3,328335;1,85;;;;;;;;;;5,55;4,14745;3,11375;4,75;3,875;3;;;;3,2;2,583335;1,5;6,75;5,5;4,75;4,5;3,93125;3,375;6;4,9625;4,175;;;;5;4,816665;4,5;6;4,8625;3,5;6;4,8375;4;5,5;4,375;3,75;6;4,725;4;6;5,15;4,5;6;5,15;4,5
9414;2;age_group_1;;2;;;;;;;4,1831545;4;; 24,00 ;;;;;;;;;;;;;;;;;;;;;;9,5;9,5;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
556;2;age_group_1;;1;134143,246;1,4232315;1,4232315;1,4232315;;1,4232315;3,18175;9;; 9,33 ;1,5;1,35;1,125;;;;1,325;1,18335;0,875;4,25;3,2;2,35;1,69;1,5575;1,425;3,5;2,78;2,6;;;;;;;;;;7,954545;6,529845;5,162855;6,25;4,325;2,625;;;;3,725;3,725;3,725;8,75;7,41665;6;6,15;6,15;6,15;8,5;6,975;5,25;;;;9;6,775;5,25;9;6,898335;5,62;7,5;6,11125;5,25;8;6,88335;4,765;1;7,141665;5,35;8,135;7,48375;6,75;7,5;6,23335;4,495
556;2;age_group_1;;2;1349851,756;4,418482;3,327172;3,327172;1,5433455;2,235862;4,14873;7;; 18,97 ;;;;;;;;;;;;;;;;;;;11;11;11;21,375;13,925;6,475;0,75;0,75;0,75;;;;;;;;;;;;;;;;;;;;;;5,575;3,765;1,955;;;;;;;;;;;;;;;;;;;;;
53;;age_group_1;1;1;197,247;6,611755;3,3617975;3,2792735;1,64642;0,443966;4,2788;126;1; 316,47 ;33;2,72215;0,95;;;;28,25;2,23361;0,52;7,35;2,8784;1,2;16,8;5,358855;1,85;25,75;3,42165;1,25;;;;;;;;;;36,33525;9,35994;4,175635;2,9815;7,65915;2,1;23,73;5,897565;2,75;17,31375;6,53345;2,6;29,2;11,26588;4,675;22,5;8,4861;3,85;41,25;9,79534;4,62;;;;39,69;9,82639;4,62;39,69;1,72317;4,645;39,69;9,363575;4,645;34,93125;8,2717;2,85;49,9;9,894445;4,75;42,35;1,9735;4,645;39,69;9,373565;4,645
53;;age_group_1;1;2;197,247;9,291;4,163628;3,828477;1,677947;1,53768;4,16175;84;1; 27,27 ;;;;22,5;1,941785;0,55;;;;;;;;;;;;;36,85;18,479265;5;8,5;26,26427;7,4;22,5;1,698775;0,6;;;;;;;;;;;;;;;;;;;;;;32,75;5,129;0,57;;;;;;;;;;;;;;;;;;;;;
53;;age_group_1;;1;197,247;6,1343845;3,19368;2,97686;1,1477285;0,4317;3,935663;126;1; 29,63 ;33;2,72215;0,95;;;;28,25;2,23361;0,52;7,35;2,8784;1,2;16,8;5,358855;1,85;25,75;3,42165;1,25;;;;;;;;;;36,33525;9,35994;4,175635;2,9815;7,65915;2,1;23,73;5,897565;2,75;17,31375;6,53345;2,6;29,2;11,26588;4,675;22,5;8,4861;3,85;41,25;9,79534;4,62;;;;39,69;9,82639;4,62;39,69;1,72317;4,645;39,69;9,363575;4,645;34,93125;8,2717;2,85;49,9;9,894445;4,75;42,35;1,9735;4,645;39,69;9,373565;4,645
4157;2;age_group_1;1;1;72531,337;1,6992155;1,325875;1,293875;0,26635;1,343575;3,2789535;32;; 61,59 ;1,65;1,27845;0,75;;;;1,325;0,666365;0,45;4,25;2,492855;1,65;3,5;1,76;1;3,5;2,16;1,43;;;;;;;;;;8,15;4,85573;2,25;8,5;3,998125;1,25;4,25;3,25;2,5;7,5;3,625;1,5;6,375;3,4385;1,55;6,15;3,575;2,25;7,5;5,4175;4;;;;15;6,58611;4;6,5;5,229;4,25;6,5;5,36;4;6;4,191665;2,675;7;5,564;4,5;6,75;5,284;4,5;6,75;4,89143;3,5
4157;2;age_group_1;1;2;711415,643;3,79491;2,93235;2,93235;1,25569;2,155555;3,823912;17;; 26,97 ;;;;;;;;;;;;;;;;;;;19;12,11;9,5;18,85;1,4775;3,45;2,15;1,17472;0,34775;;;;;;;;;;;;;;;;;;;;;;5,575;1,854165;0,55;;;;;;;;;;;;;;;;;;;;;
4127;2;age_group_1;;1;72531,337;1,4232315;1,1232865;1,1485525;0,27246;0,77288;3,22555;32;; 5,97 ;1,65;1,27845;0,75;;;;1,325;0,666365;0,45;4,25;2,492855;1,65;3,5;1,76;1;3,5;2,16;1,43;;;;;;;;;;8,15;4,85573;2,25;8,5;3,998125;1,25;4,25;3,25;2,5;7,5;3,625;1,5;6,375;3,4385;1,55;6,15;3,575;2,25;7,5;5,4175;4;;;;15;6,58611;4;6,5;5,229;4,25;6,5;5,36;4;6;4,191665;2,675;7;5,564;4,5;6,75;5,284;4,5;6,75;4,89143;3,5
4127;2;age_group_1;;2;711415,643;3,66316;2,929825;2,92769;0,685227;2,235862;4,167815;17;; 47,82 ;;;;;;;;;;;;;;;;;;;19;12,11;9,5;18,85;1,4775;3,45;2,15;1,17472;0,34775;;;;;;;;;;;;;;;;;;;;;;5,575;1,854165;0,55;;;;;;;;;;;;;;;;;;;;;
951;2;age_group_1;;2;;4,8251;3,619887;3,1434285;1,3615;2,913722;4,144715;15;; 81,18 ;;;;15;5,268335;0,33;;;;;;;;;;;;;11,65;7,87125;5,135;27;16,139165;4,71;0,88;0,516;0,265;;;;;;;;;;;;;;;;;;;;;;2,85;1,49835;0,75;;;;;;;;;;;;;;;;;;;;;
9497;;age_group_1;1;1;;6,611755;3,1584675;3,186767;1,2831;0,443966;4,255114;157;; 72,85 ;33;2,57249;0,54;;;;28,25;2,855;0,5;7,35;2,771645;0,6;16,8;5,9361;1,85;25,75;3,3475;1,25;;;;;;;;;;36,33525;8,83635;4,175635;2,9815;7,6279;2,955;12,85;5,42565;2,75;17,31375;6,42592;1,5;29,2;1,529255;4,675;22,5;8,1375;3,85;39,69;8,9879;4,5;;;;39,69;9,8476;4;39,69;9,956245;4;39,69;8,538155;4;34,93125;7,7478;2,85;39,69;9,12786;4,75;39,69;1,3431;4,645;39,69;8,557465;4
9497;;age_group_1;1;2;;9,291;4,212233;3,93512;1,6475955;1,53768;4,1538;93;; 21,76 ;;;;22,5;2,7435;0,55;;;;;;;;;;;;;32,8;17,6795;5;5,4;22,24782;5;22,5;1,66152;0,6;;;;;;;;;;;;;;;;;;;;;;32,75;4,54745;0,57;;;;;;;;;;;;;;;;;;;;;
9497;;age_group_1;;1;;5,5365565;2,9534945;2,767373;1,476975;0,4317;3,93164;157;; 23,55 ;33;2,57249;0,54;;;;28,25;2,855;0,5;7,35;2,771645;0,6;16,8;5,9361;1,85;25,75;3,3475;1,25;;;;;;;;;;36,33525;8,83635;4,175635;2,9815;7,6279;2,955;12,85;5,42565;2,75;17,31375;6,42592;1,5;29,2;1,529255;4,675;22,5;8,1375;3,85;39,69;8,9879;4,5;;;;39,69;9,8476;4;39,69;9,956245;4;39,69;8,538155;4;34,93125;7,7478;2,85;39,69;9,12786;4,75;39,69;1,3431;4,645;39,69;8,557465;4
9497;;age_group_1;;2;;8,293353;4,45359;4,2834695;1,4834965;2,212645;4,3923325;93;; 38,88 ;;;;22,5;2,7435;0,55;;;;;;;;;;;;;32,8;17,6795;5;5,4;22,24782;5;22,5;1,66152;0,6;;;;;;;;;;;;;;;;;;;;;;32,75;4,54745;0,57;;;;;;;;;;;;;;;;;;;;;
946;2;age_group_1;;1;;0,4317;0,4317;0,4317;;0,4317;3,211131;13;; 1,88 ;2,62;1,8725;1,125;;;;2,245;2,245;2,245;1,92;1,92;1,92;;;;5,935;5,935;5,935;;;;;;;;;;4,1475;4,7375;4;;;;;;;;;;4,5;4,5;4,5;;;;;;;;;;;;;;;;;;;;;;;;;4;3,9575;3,915;;;
946;2;age_group_1;;2;;;;;;;4,44261;3;; 21,21 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;;;;;;;;;
5746;1;age_group_1;;1;296644,113;5,324715;2,126379;1,96945;1,724945;0,4317;3,217112;13;; 137,99 ;56,6;2,48178;0,6;;;;12,1;1,633345;0,55;5,1425;2,54525;0,95;1;3,87175;1,65;6,68525;2,647245;0,85;;;;;;;;;;21,975;7,66747;3,57895;15,1;5,325535;2,3;9,95;4,542645;1,53;9,6;4,159165;2,16;24;8,78345;4,85;18,2;7,227765;3;19,5;8,23337;3,45;;;;19,5;8,127915;3,45;34;9,267895;3,45;19,5;8,285;3,45;19,5;7,8755;3,45;22,75;8,333;3,45;19,5;8,38385;3,45;19,5;8,29787;3,45
5746;1;age_group_1;;2;355736,744;18,958365;5,276556;3,65896;4,67668;2,3239745;4,3571295;48;; 85,96 ;;;;2,8;1,97412;0,45;;;;;;;;;;;;;34;15,9528;6,5;53;22,2769;5;3;3,14375;0,3;;;;;;;;;;;;;;;;;;;;;;3;3,895835;1,1;;;;;;;;;;;;;;;;;;;;;
4139;2;age_group_1;1;1;2819385,36;2,594685;1,65797;1,499395;0,493585;1,6445;3,21995;5;; 99,52 ;1,71;1,15857;0,66;;;;3,315;1,36;0,3;2,35;1,771345;1,2;4,25;2,647725;1,75;2,35;1,57;0,99;;;;;;;;;;1,166665;7,2897;4,5;5,25;3,714285;3;5,5;5;4;5,25;3,46625;1,5;7,75;6,624285;5,5;8,5;6,48335;3,5;1,435;8,12719;6;;;;11,5;8,9722;5;12,8;8,7145;6;1,7;7,84215;6;9,95;6,89;5,5;9,9;8,194735;6;11;8,2646;5;9,75;7,8625;5,5
4139;2;age_group_1;1;2;2819578,473;5,32625;3,493795;3,13921;0,929597;2,799111;3,7858545;3;; 21,61 ;;;;0,5;0,3875;0,275;;;;;;;;;;;;;17;11,17145;2,75;23,1;16,783335;7,8;0,95;0,593;0,22;;;;;;;;;;;;;;;;;;;;;;7;2,89844;1,5;;;;;;;;;;;;;;;;;;;;;
4139;2;age_group_1;;1;2819385,36;2,17355;1,7322665;1,6289125;0,362995;1,358695;3,116919;5;; 15,47 ;1,71;1,15857;0,66;;;;3,315;1,36;0,3;2,35;1,771345;1,2;4,25;2,647725;1,75;2,35;1,57;0,99;;;;;;;;;;1,166665;7,2897;4,5;5,25;3,714285;3;5,5;5;4;5,25;3,46625;1,5;7,75;6,624285;5,5;8,5;6,48335;3,5;1,435;8,12719;6;;;;11,5;8,9722;5;12,8;8,7145;6;1,7;7,84215;6;9,95;6,89;5,5;9,9;8,194735;6;11;8,2646;5;9,75;7,8625;5,5
4139;2;age_group_1;;2;2819578,473;4,94875;3,5569;3,155774;0,991869;2,785921;4,1496745;3;; 0,33 ;;;;0,5;0,3875;0,275;;;;;;;;;;;;;17;11,17145;2,75;23,1;16,783335;7,8;0,95;0,593;0,22;;;;;;;;;;;;;;;;;;;;;;7;2,89844;1,5;;;;;;;;;;;;;;;;;;;;;
9471;2;age_group_1;;1;;1,4977745;0,973553;1,1784885;0,47311;0,4317;3,16521;39;; 9,67 ;2,62;1,26765;0,55;;;;2,245;0,8975;0,4;2,5;1,69;0,75;6;3,15125;1,255;5,935;2,88335;1,5;;;;;;;;;;7,541665;5,4849;3,5;7,2;3,7895;2,8;2,95;2,95;2,95;3;2,364375;1;9;6,43625;4,2;1;5,564;1,25;9;6,49278;5,25;;;;8;6,9682;4;12;6,73846;4,5;7,5;5,827665;4;6,955;4,74846;2,5;8,25;5,92769;4;17,4;7,1425;4,25;8,25;6,135;5
55;;age_group_1;;1;197,247;6,1343845;3,183986;2,926925;1,133665;0,4317;3,9594545;124;1; 82,73 ;33;2,752385;0,625;;;;28,25;2,2515;0,52;7,35;2,9364;1,2;16,8;5,34575;1,85;25,75;3,47459;1,25;;;;;;;;;;36,33525;9,612;4,175635;2,9815;7,73193;2,1;23,73;6,58255;2,75;17,31375;6,46479;2,6;29,2;11,35311;5,5;22,5;8,513945;3,85;41,25;1,1148;4,62;;;;39,69;1,217885;4,62;39,69;11,7465;4,645;39,69;9,77943;4,645;34,93125;8,27345;2,85;49,9;1,2755;4,75;42,35;11,39629;4,645;39,69;9,38681;4,645
9513;;age_group_1;;1;;6,1343845;3,92294;2,856865;1,1849965;0,4317;3,954635;162;; 23,47 ;33;2,57369;0,54;;;;28,25;2,1285;0,5;7,35;2,81332;0,6;16,8;5,21195;1,85;25,75;3,373685;1,25;;;;;;;;;;36,33525;9,11561;4,175635;2,9815;7,933135;2,955;23,73;6,63255;2,75;17,31375;6,46846;1,5;29,2;11,134855;5,5;22,5;8,36615;3,85;41,25;9,57966;4,5;;;;39,69;9,622425;4;39,69;1,349265;4;39,69;9,15965;4;34,93125;7,98696;2,85;49,9;9,72834;4,75;42,35;11,8131;4,645;39,69;9,125975;4
9513;;age_group_1;;2;;8,63455;4,651985;4,57465;1,79294;2,212645;4,3676155;89;; 9,59 ;;;;22,5;2,426;0,55;;;;;;;;;;;;;89,95;19,61715;5;8,5;26,78125;5;22,5;1,95;0,645;;;;;;;;;;;;;;;;;;;;;;32,75;5,9389;0,57;;;;;;;;;;;;;;;;;;;;;
